collection,word,translation,article,gender,plural,word_class,example,topic,source_page
tricolore-1-5th-edition,comme,as,,,,other,,none,175
tricolore-1-5th-edition,commencer,to begin,,,,verb,,none,175
tricolore-1-5th-edition,compter,to count,,,,verb,,school,175
tricolore-1-5th-edition,concert,concert,un,,,noun,,hobby,175
tricolore-1-5th-edition,console de jeux,games console,une,,,noun,,hobby,175
tricolore-1-5th-edition,copain/copine,friend,un/une,,,noun,,none,175
tricolore-1-5th-edition,couleur,colour,une,,,noun,,none,175
tricolore-1-5th-edition,cousin(e),cousin,un(e),,,noun,,family,175
tricolore-1-5th-edition,cricket,cricket,le,,,noun,,hobby,175
tricolore-1-5th-edition,curseur,cursor,le,,,noun,,communication,175
tricolore-1-5th-edition,cyclisme,cycling,le,,,noun,,hobby,175
tricolore-1-5th-edition,céréales (f pl),cereal,des,f pl,,noun,,food,175
tricolore-1-5th-edition,d'abord,first of all,,,,adverb,,none,175
tricolore-1-5th-edition,d'accord,agreed,,,,phrase,,communication,175
tricolore-1-5th-edition,danser,to dance,,,,verb,,hobby,175
tricolore-1-5th-edition,date,date,la,,,noun,,time-dates,175
tricolore-1-5th-edition,demander,to ask,,,,verb,,none,175
tricolore-1-5th-edition,demi,half,,,,adjective,,time-dates,175
tricolore-1-5th-edition,demi-frère,half brother,un,,,noun,,family,175
tricolore-1-5th-edition,derrière,behind,,,,preposition,,none,175
tricolore-1-5th-edition,dessin,"art, drawing",le,,,noun,,school,175
tricolore-1-5th-edition,dessin animé,cartoon,un,,,noun,,hobby,175
tricolore-1-5th-edition,dessiner,to draw,,,,verb,,hobby,175
tricolore-1-5th-edition,devant,in front of,,,,preposition,,none,175
tricolore-1-5th-edition,deviner,to guess,,,,verb,,school,175
tricolore-1-5th-edition,dictionnaire,dictionary,un,,,noun,,school,175
tricolore-1-5th-edition,difficile,difficult,,,,adjective,,none,175
tricolore-1-5th-edition,discothèque,disco,une,,,noun,,hobby,175
tricolore-1-5th-edition,discuter,to chat,,,,verb,,communication,175
tricolore-1-5th-edition,décembre,December,,,,noun,,time-dates,175
tricolore-1-5th-edition,déjà,already,,,,adverb,,none,175
tricolore-1-5th-edition,délicieux,delicious,,,,adjective,,food,175
tricolore-1-5th-edition,dîner,dinner (evening meal),le,,,noun,,food,175
tricolore-1-5th-edition,e-mail,email,un,,,noun,,communication,175
tricolore-1-5th-edition,effacer,to delete,,,,verb,,communication,175
tricolore-1-5th-edition,en automne,in autumn,,,,phrase,,weather,175
tricolore-1-5th-edition,encore,again,,,,adverb,,none,175
tricolore-1-5th-edition,enfant,child,un(e),,,noun,,family,175
tricolore-1-5th-edition,ennuyeux/ennuyeuse,boring,,,,adjective,,none,175
tricolore-1-5th-edition,entre,between,,,,preposition,,none,175
tricolore-1-5th-edition,est,east,l',,,noun,,none,175
tricolore-1-5th-edition,et,and,,,,other,,none,175
tricolore-1-5th-edition,exercice,exercise,un,,,noun,,school,175
tricolore-1-5th-edition,facile,easy,,,,adjective,,none,175
tricolore-1-5th-edition,faire,to do,,,,verb,,none,175
tricolore-1-5th-edition,faire du théâtre,to do drama,,,,phrase,,hobby,175
tricolore-1-5th-edition,faire du vélo,to go biking,,,,phrase,,hobby,175
tricolore-1-5th-edition,faire la cuisine,to cook,,,,phrase,,food,175
tricolore-1-5th-edition,famille,family,la,,,noun,,family,175
tricolore-1-5th-edition,faux,false,,,,adjective,,none,175
tricolore-1-5th-edition,favori/favorite,favourite,,,,adjective,,none,175
tricolore-1-5th-edition,ferme,farm,une,,,noun,,none,175
tricolore-1-5th-edition,fermer,to close,,,,verb,,none,175
tricolore-1-5th-edition,feutre,felt tip pen,un,,,noun,,school,175
tricolore-1-5th-edition,fichier,file (computer),un,,,noun,,communication,175
tricolore-1-5th-edition,fille,daughter,une,,,noun,,family,175
tricolore-1-5th-edition,film,film,un,,,noun,,hobby,175
tricolore-1-5th-edition,finalement,finally,,,,adverb,,none,175
tricolore-1-5th-edition,flûte,flute,une,,,noun,,hobby,175
tricolore-1-5th-edition,foot,football,le,,,noun,,hobby,175
tricolore-1-5th-edition,football,football,le,,,noun,,hobby,175
tricolore-1-5th-edition,France,France,la,,,noun,,travel,175
tricolore-1-5th-edition,français,French,,,,adjective,,school,175
tricolore-1-5th-edition,frites,chips,les,,,noun,,food,175
tricolore-1-5th-edition,froid,cold,,,,adjective,,weather,175
tricolore-1-5th-edition,fromage,cheese,le,,,noun,,food,175
tricolore-1-5th-edition,fruit,fruit,un,,,noun,,food,175
tricolore-1-5th-edition,frère,brother,un,,,noun,,family,175
tricolore-1-5th-edition,fête,festival,une,,,noun,,vacation,175
tricolore-1-5th-edition,garage,garage,un,,,noun,,home,175
tricolore-1-5th-edition,garçon,boy,un,,,noun,,none,175
tricolore-1-5th-edition,golf,golf,le,,,noun,,hobby,175
tricolore-1-5th-edition,grand,big,,,,adjective,,none,175
tricolore-1-5th-edition,grand-mère,grandmother,la,,,noun,,family,175
tricolore-1-5th-edition,grand-père,grandfather,le,,,noun,,family,175
tricolore-1-5th-edition,grands-parents,grand-parents,les,,,noun,,family,175
tricolore-1-5th-edition,gris,grey,,,,adjective,,none,175
tricolore-1-5th-edition,gros/grosse,big,,,,adjective,,none,175
tricolore-1-5th-edition,guitare,guitar,une,,,noun,,hobby,175
tricolore-1-5th-edition,gymnastique,gymnastics,la,,,noun,,hobby,175
tricolore-1-5th-edition,gâteau,cake,un,,,noun,,food,175
tricolore-1-5th-edition,génial!,brilliant!,,,,phrase,,none,175
tricolore-1-5th-edition,géographie,geography,la,,,noun,,school,175
tricolore-1-5th-edition,il fait beau,it's fine weather,,,,phrase,,weather,175
tricolore-1-5th-edition,il fait froid,the weather's cold,,,,phrase,,weather,175
tricolore-1-5th-edition,il fait mauvais,the weather's bad,,,,phrase,,weather,175
tricolore-1-5th-edition,il y a,there are,,,,phrase,,none,175
tricolore-1-5th-edition,il y a du brouillard,it's foggy,,,,phrase,,weather,175
tricolore-1-5th-edition,jardin,garden,un,,,noun,,home,175
tricolore-1-5th-edition,je suis fils/fille unique,I am an only child,,,,phrase,,family,175
tricolore-1-5th-edition,jeu,game,un,,,noun,,hobby,175
tricolore-1-5th-edition,jeu vidéo,computer game,un,,des jeux vidéo,noun,,hobby,175
tricolore-1-5th-edition,jouer aux cartes,to play cards,,,,phrase,,hobby,175
tricolore-1-5th-edition,jouer aux échecs,to play chess,,,,phrase,,hobby,175
tricolore-1-5th-edition,jour,day,un,,,noun,,time-dates,175
tricolore-1-5th-edition,jus de fruit,fruit juice,un,,,noun,,food,175
tricolore-1-5th-edition,liseuse,e-reader,une,,,noun,,communication,175
tricolore-1-5th-edition,lit,bed,un,,,noun,,home,175
tricolore-1-5th-edition,livre,book,un,,,noun,,school,175
tricolore-1-5th-edition,loin,far (away),,,,adverb,,none,175
tricolore-1-5th-edition,lève,I get up,je me,,,verb,,daily-routine,175
tricolore-1-5th-edition,mais,but,,,,other,,none,175
tricolore-1-5th-edition,manger,to eat,,,,verb,,food,175
tricolore-1-5th-edition,mauvais,bad,,,,adjective,,none,175
tricolore-1-5th-edition,message,email,un,,,noun,,communication,175
tricolore-1-5th-edition,navigateur,browser,un,,,noun,,communication,175
tricolore-1-5th-edition,noir,black,,,,adjective,,none,175
tricolore-1-5th-edition,Noël,Christmas,,,,noun,,vacation,175
tricolore-1-5th-edition,oiseau,bird,un,,,noun,,none,175
tricolore-1-5th-edition,ordinateur,computer,un,,,noun,,communication,175
tricolore-1-5th-edition,pain,bread,le,,,noun,,food,175
tricolore-1-5th-edition,par,by,,,,preposition,,none,175
tricolore-1-5th-edition,par exemple,for example,,,,phrase,,none,175
tricolore-1-5th-edition,parce que,because,,,,other,,none,175
tricolore-1-5th-edition,parking,car park,un,,,noun,,city-places,175
tricolore-1-5th-edition,pause,break (time),la,,,noun,,school,175
tricolore-1-5th-edition,pays,country,un,,,noun,,travel,175
tricolore-1-5th-edition,pendant,during,,,,preposition,,time-dates,175
tricolore-1-5th-edition,perruche,budgerigar,une,,,noun,,none,175
tricolore-1-5th-edition,petit déjeuner,breakfast,le,,,noun,,daily-routine,175
tricolore-1-5th-edition,plage,beach,une,,,noun,,vacation,175
tricolore-1-5th-edition,plats d'un repas,courses (of a meal),les,,,noun,,restaurant,175
tricolore-1-5th-edition,poisson,fish,le,,,noun,,food,175
tricolore-1-5th-edition,poisson rouge,goldfish,un,,,noun,,none,175
tricolore-1-5th-edition,pomme,apple,une,,,noun,,food,175
tricolore-1-5th-edition,pont,bridge,un,,,noun,,city-places,175
tricolore-1-5th-edition,porte,door,une,,,noun,,home,175
tricolore-1-5th-edition,porter,to carry,,,,verb,,none,175
tricolore-1-5th-edition,poser une question,to ask a question,,,,phrase,,communication,175
tricolore-1-5th-edition,poubelle,bin,une,,,noun,,home,175
tricolore-1-5th-edition,poulet,chicken,le,,,noun,,food,175
tricolore-1-5th-edition,pour,for,,,,preposition,,none,175
tricolore-1-5th-edition,premier/première,first,le/la,,,adjective,,none,175
tricolore-1-5th-edition,préféré,favourite,,,,adjective,,none,175
tricolore-1-5th-edition,Pâques,Easter,,,,noun,,vacation,175
tricolore-1-5th-edition,père,father,le,,,noun,,family,175
tricolore-1-5th-edition,Père Noël,Father Christmas,le,,,noun,,vacation,175
tricolore-1-5th-edition,raisin,grape,un,,,noun,,food,175
tricolore-1-5th-edition,rigolo,funny,,,,adjective,,none,175
tricolore-1-5th-edition,robe,dress,une,,,noun,,shopping,175
tricolore-1-5th-edition,récréation,break (time),la,,,noun,,school,175
tricolore-1-5th-edition,répondre,to answer,,,,verb,,none,175
tricolore-1-5th-edition,réponse,answer,une,,,noun,,none,175
tricolore-1-5th-edition,sac,bag,un,,,noun,,shopping,175
tricolore-1-5th-edition,sac à dos,backpack,un,,,noun,,school,175
tricolore-1-5th-edition,salle de bains,bathroom,la,,,noun,,home,175
tricolore-1-5th-edition,salle de classe,classroom,la,,,noun,,school,175
tricolore-1-5th-edition,salle à manger,dining room,la,,,noun,,home,175
tricolore-1-5th-edition,"se coucher, aller au lit",to go to bed,,,,phrase,,daily-routine,175
tricolore-1-5th-edition,soir,evening,le,,,noun,,time-dates,175
tricolore-1-5th-edition,solution,answer,une,,,noun,,none,175
tricolore-1-5th-edition,sont,they are,ils/elles,,,verb,,none,175
tricolore-1-5th-edition,suis,I am,je,,,verb,,none,175
tricolore-1-5th-edition,super!,great!,,,,phrase,,none,175
tricolore-1-5th-edition,surtout,especially,,,,adverb,,none,175
tricolore-1-5th-edition,tapis,carpet,un,,,noun,,home,175
tricolore-1-5th-edition,tartine,bread and butter,une,,,noun,,food,175
tricolore-1-5th-edition,terrain de football,football pitch,un,,,noun,,hobby,175
tricolore-1-5th-edition,TME (travail manuel éducatif),design and technology,le,,,noun,,school,175
tricolore-1-5th-edition,toujours,always,,,,adverb,,none,175
tricolore-1-5th-edition,"tout (toute, tous, toutes)",all,,,,adjective,,none,175
tricolore-1-5th-edition,un peu,a bit,,,,adverb,,none,175
tricolore-1-5th-edition,"un, une",a,,,,other,,none,175
tricolore-1-5th-edition,vendredi,Friday,,,,noun,,time-dates,175
tricolore-1-5th-edition,vert,green,,,,adjective,,none,175
tricolore-1-5th-edition,violoncelle,cello,un,,,noun,,hobby,175
tricolore-1-5th-edition,voiture,car,une,,,noun,,travel,175
tricolore-1-5th-edition,vélo,"bicycle, bike",un,,,noun,,hobby,175
tricolore-1-5th-edition,vérifier,to check,,,,verb,,none,175
tricolore-1-5th-edition,vêtements (m pl),clothes,les,m pl,,noun,,shopping,175
tricolore-1-5th-edition,zut!,blast!,,,,phrase,,none,175
tricolore-1-5th-edition,à côté de,beside,,,,preposition,,none,175
tricolore-1-5th-edition,âge (m),age,l',m,,noun,,personal-info,175
tricolore-1-5th-edition,éducation civique (f),citizenship,l',f,,noun,,school,175
tricolore-1-5th-edition,église,church,une,,,noun,,city-places,175
tricolore-1-5th-edition,étage,"floor, storey",un,,,noun,,home,175
tricolore-1-5th-edition,être,to be,,,,verb,,none,175
tricolore-1-5th-edition,œuf,egg,un,,,noun,,food,175
tricolore-1-5th-edition,(comment) ça va?,how are you?,,,,phrase,,communication,176
tricolore-1-5th-edition,(les cheveux) roux,red (hair),,,,adjective,,personal-info,176
tricolore-1-5th-edition,adorer,to love,,,,verb,,none,176
tricolore-1-5th-edition,affiche,poster,une,,,noun,,home,176
tricolore-1-5th-edition,aimer,to like,,,,verb,,none,176
tricolore-1-5th-edition,ananas,pineapple,un,,,noun,,food,176
tricolore-1-5th-edition,animal (domestique),pet,un,,,noun,,none,176
tricolore-1-5th-edition,appelle,my name is,je m',,,verb,,personal-info,176
tricolore-1-5th-edition,appuyer,to press,,,,verb,,communication,176
tricolore-1-5th-edition,as-tu des animaux à la maison?,have you any pets?,,,,phrase,,family,176
tricolore-1-5th-edition,ascenseur (m),lift,l',m,,noun,,city-places,176
tricolore-1-5th-edition,assez,quite,,,,adverb,,none,176
tricolore-1-5th-edition,autre,other,,,,adjective,,none,176
tricolore-1-5th-edition,avoir,to have,,,,verb,,none,176
tricolore-1-5th-edition,beaucoup,a lot,,,,adverb,,none,176
tricolore-1-5th-edition,bibliothèque,library,une,,,noun,,city-places,176
tricolore-1-5th-edition,bonjour,hello,,,,phrase,,communication,176
tricolore-1-5th-edition,brochure,leaflet,une,,,noun,,travel,176
tricolore-1-5th-edition,bureau,office,le,,,noun,,profession,176
tricolore-1-5th-edition,c'est,it is,,,,phrase,,none,176
tricolore-1-5th-edition,c'est dommage,it's a pity,,,,phrase,,none,176
tricolore-1-5th-edition,cadeau,present,un,,,noun,,shopping,176
tricolore-1-5th-edition,carnet,notebook,un,,,noun,,school,176
tricolore-1-5th-edition,carte,menu (computer),une,,,noun,,travel,176
tricolore-1-5th-edition,carte,menu (computer),la,,,noun,,restaurant,176
tricolore-1-5th-edition,carte postale,postcard,une,,,noun,,travel,176
tricolore-1-5th-edition,ce n'est pas,it isn't,,,,phrase,,none,176
tricolore-1-5th-edition,cent,hundred,,,,other,,none,176
tricolore-1-5th-edition,chaud,hot,,,,adjective,,weather,176
tricolore-1-5th-edition,chercher,to look for,,,,verb,,none,176
tricolore-1-5th-edition,cheval,horse,un,,des chevaux,noun,,none,176
tricolore-1-5th-edition,chez moi,at my house,,,,phrase,,home,176
tricolore-1-5th-edition,citron,lemon,un,,,noun,,food,176
tricolore-1-5th-edition,classeur,ring binder,un,,,noun,,school,176
tricolore-1-5th-edition,clavier,keyboard,un,,,noun,,communication,176
tricolore-1-5th-edition,"clef, clé",key (on keyboard),une,,,noun,,none,176
tricolore-1-5th-edition,combien (de),how many?,,,,adverb,,none,176
tricolore-1-5th-edition,comment,how,,,,adverb,,none,176
tricolore-1-5th-edition,comment ça s'écrit?,how do you spell that?,,,,phrase,,communication,176
tricolore-1-5th-edition,confiture,jam,la,,,noun,,food,176
tricolore-1-5th-edition,confiture d'oranges,marmalade,la,,,noun,,food,176
tricolore-1-5th-edition,connecter,to log on,,,,verb,,communication,176
tricolore-1-5th-edition,content,happy,,,,adjective,,none,176
tricolore-1-5th-edition,correspondant(e),penfriend,un(e),,,noun,,communication,176
tricolore-1-5th-edition,cours,lesson,un,,,noun,,school,176
tricolore-1-5th-edition,crayon,pencil,un,,,noun,,school,176
tricolore-1-5th-edition,cuisine,kitchen,la,,,noun,,home,176
tricolore-1-5th-edition,"d'accord, okay",OK,,,,phrase,,communication,176
tricolore-1-5th-edition,dans,in,,,,preposition,,none,176
tricolore-1-5th-edition,de,of,,,,preposition,,none,176
tricolore-1-5th-edition,demi-sœur,half sister,une,,,noun,,family,176
tricolore-1-5th-edition,dernier/dernière,last,,,,adjective,,none,176
tricolore-1-5th-edition,dessin,picture,un,,,noun,,hobby,176
tricolore-1-5th-edition,devoirs (m pl),homework,les,m pl,,noun,,school,176
tricolore-1-5th-edition,durer,to last,,,,verb,,none,176
tricolore-1-5th-edition,déconnecter,to log off,,,,verb,,communication,176
tricolore-1-5th-edition,déjeuner,lunch,le,,,noun,,food,176
tricolore-1-5th-edition,dépliant,leaflet,un,,,noun,,travel,176
tricolore-1-5th-edition,détester,to hate,,,,verb,,none,176
tricolore-1-5th-edition,en ligne,online,,,,adverb,,communication,176
tricolore-1-5th-edition,enregistrer,to record,,,,verb,,communication,176
tricolore-1-5th-edition,ensuite,next,,,,adverb,,none,176
tricolore-1-5th-edition,erreur,mistake,une,,,noun,,school,176
tricolore-1-5th-edition,est,he/she/it is,,,,verb,,none,176
tricolore-1-5th-edition,faire,to make,,,,verb,,none,176
tricolore-1-5th-edition,faire de l'équitation,to go horse riding,,,,phrase,,hobby,176
tricolore-1-5th-edition,faire de la peinture,to do painting,,,,phrase,,hobby,176
tricolore-1-5th-edition,faire des photos,to take photos,,,,phrase,,hobby,176
tricolore-1-5th-edition,faire du VTT,to go mountain biking,,,,phrase,,hobby,176
tricolore-1-5th-edition,faire sa valise,to pack a suitcase,,,,phrase,,vacation,176
tricolore-1-5th-edition,fils/fille unique,only child,,,,noun,,family,176
tricolore-1-5th-edition,flûte (à bec),recorder,une,,,noun,,hobby,176
tricolore-1-5th-edition,framboise,raspberry,une,,,noun,,food,176
tricolore-1-5th-edition,fête,party,une,,,noun,,family,176
tricolore-1-5th-edition,gens (m pl),people,des,m pl,,noun,,none,176
tricolore-1-5th-edition,gentil/gentille,kind,,,,adjective,,none,176
tricolore-1-5th-edition,glace,ice cream,une,,,noun,,food,176
tricolore-1-5th-edition,grand,large,,,,adjective,,none,176
tricolore-1-5th-edition,habiter,to live,,,,verb,,personal-info,176
tricolore-1-5th-edition,hamster,hamster,un,,,noun,,none,176
tricolore-1-5th-edition,heure,hour,une,,,noun,,time-dates,176
tricolore-1-5th-edition,histoire (f),history,l',f,,noun,,school,176
tricolore-1-5th-edition,hockey,hockey,le,,,noun,,hobby,176
tricolore-1-5th-edition,homme,man,un,,,noun,,none,176
tricolore-1-5th-edition,hôpital,hospital,un,,,noun,,health,176
tricolore-1-5th-edition,hôtel,hotel,un,,,noun,,vacation,176
tricolore-1-5th-edition,ici,here,,,,adverb,,none,176
tricolore-1-5th-edition,idée,idea,une,,,noun,,none,176
tricolore-1-5th-edition,il fait beau,the weather's nice,,,,phrase,,weather,176
tricolore-1-5th-edition,il fait chaud,it's hot,,,,phrase,,weather,176
tricolore-1-5th-edition,il pleut,it's raining,,,,phrase,,weather,176
tricolore-1-5th-edition,il y a,there is,,,,phrase,,none,176
tricolore-1-5th-edition,image,picture,une,,,noun,,hobby,176
tricolore-1-5th-edition,imprimante,printer,une,,,noun,,communication,176
tricolore-1-5th-edition,imprimer,to print,,,,verb,,communication,176
tricolore-1-5th-edition,informatique (f),ICT,l',f,,noun,,school,176
tricolore-1-5th-edition,instrument de musique,musical instrument,un,,,noun,,hobby,176
tricolore-1-5th-edition,intéressant,interesting,,,,adjective,,none,176
tricolore-1-5th-edition,irlandais,Irish,,,,adjective,,none,176
tricolore-1-5th-edition,Irlande (f),Ireland,l',f,,noun,,travel,176
tricolore-1-5th-edition,Irlande du Nord,Northern Ireland,l',,,noun,,travel,176
tricolore-1-5th-edition,j'habite à Londres,I live in London,,,,phrase,,personal-info,176
tricolore-1-5th-edition,jambon,ham,le,,,noun,,food,176
tricolore-1-5th-edition,janvier,January,,,,noun,,time-dates,176
tricolore-1-5th-edition,je,I,,,,other,,none,176
tricolore-1-5th-edition,je ne sais pas,I don't know,,,,phrase,,none,176
tricolore-1-5th-edition,jean,jeans,un,,,noun,,shopping,176
tricolore-1-5th-edition,jogging,jogging trousers,un,,,noun,,shopping,176
tricolore-1-5th-edition,joli,pretty,,,,adjective,,none,176
tricolore-1-5th-edition,"jouer (à + sports, de + instruments)",to play,,,,verb,,hobby,176
tricolore-1-5th-edition,jour de l'An,New Year's Day,le,,,noun,,vacation,176
tricolore-1-5th-edition,judo,judo,le,,,noun,,hobby,176
tricolore-1-5th-edition,juillet,July,,,,noun,,time-dates,176
tricolore-1-5th-edition,juin,June,,,,noun,,time-dates,176
tricolore-1-5th-edition,kilo,kilo,un,,,noun,,shopping,176
tricolore-1-5th-edition,kilomètre (1 km),kilometre,un,,,noun,,travel,176
tricolore-1-5th-edition,kiwi,kiwi fruit,un,,,noun,,food,176
tricolore-1-5th-edition,laboratoire,laboratory,un,,,noun,,school,176
tricolore-1-5th-edition,lait,milk,le,,,noun,,food,176
tricolore-1-5th-edition,langue,language,une,,,noun,,school,176
tricolore-1-5th-edition,lapin,rabbit,un,,,noun,,none,176
tricolore-1-5th-edition,lecteur MP3,MP3 player,un,,,noun,,communication,176
tricolore-1-5th-edition,lettre,letter,une,,,noun,,communication,176
tricolore-1-5th-edition,limonade,lemonade,la,,,noun,,food,176
tricolore-1-5th-edition,lis/lisez,read,,,,verb,,school,176
tricolore-1-5th-edition,liste,list,une,,,noun,,none,176
tricolore-1-5th-edition,long/longue,long,,,,adjective,,none,176
tricolore-1-5th-edition,lundi,Monday,,,,noun,,time-dates,176
tricolore-1-5th-edition,là-bas,over there,,,,adverb,,city-places,176
tricolore-1-5th-edition,M. (monsieur),Mr,,,,other,,personal-info,176
tricolore-1-5th-edition,mai,May,,,,noun,,time-dates,176
tricolore-1-5th-edition,maintenant,now,,,,adverb,,time-dates,176
tricolore-1-5th-edition,maison,house,une,,,noun,,home,176
tricolore-1-5th-edition,marché,market,le,,,noun,,shopping,176
tricolore-1-5th-edition,mars,March,,,,noun,,time-dates,176
tricolore-1-5th-edition,maths (f pl),maths,les,f pl,,noun,,school,176
tricolore-1-5th-edition,matin,morning,le,,,noun,,time-dates,176
tricolore-1-5th-edition,melon,melon,le,,,noun,,food,176
tricolore-1-5th-edition,menu,menu (computer),le,,,noun,,communication,176
tricolore-1-5th-edition,mettre,to put (on),,,,verb,,daily-routine,176
tricolore-1-5th-edition,midi,midday,,,,noun,,time-dates,176
tricolore-1-5th-edition,minuit,midnight,,,,noun,,time-dates,176
tricolore-1-5th-edition,Mme (madame),Mrs,,,,other,,personal-info,176
tricolore-1-5th-edition,moi,me,,,,other,,none,176
tricolore-1-5th-edition,moins,minus,,,,other,,none,176
tricolore-1-5th-edition,mois,month,le,,,noun,,time-dates,176
tricolore-1-5th-edition,"mon, ma, mes",my,,,,other,,none,176
tricolore-1-5th-edition,mosquée,mosque,une,,,noun,,city-places,176
tricolore-1-5th-edition,musique,music,la,,,noun,,hobby,176
tricolore-1-5th-edition,musée,museum,un,,,noun,,vacation,176
tricolore-1-5th-edition,mère,mother,la,,,noun,,family,176
tricolore-1-5th-edition,méchant,naughty,,,,adjective,,none,176
tricolore-1-5th-edition,"ne … pas, pas",not,,,,other,,none,176
tricolore-1-5th-edition,nom,name,un,,,noun,,personal-info,176
tricolore-1-5th-edition,non,no,,,,other,,none,176
tricolore-1-5th-edition,"notre, nos",our,,,,other,,none,176
tricolore-1-5th-edition,nouveau (nouvel before masculine word beginning with a vowel) / nouvelle / nouveaux / nouvelle,new,,,,adjective,,none,176
tricolore-1-5th-edition,novembre,November,,,,noun,,time-dates,176
tricolore-1-5th-edition,nuit,night,la,,,noun,,time-dates,176
tricolore-1-5th-edition,octobre,October,,,,noun,,time-dates,176
tricolore-1-5th-edition,omelette,omelette,une,,,noun,,food,176
tricolore-1-5th-edition,orange,orange,une,,,noun,,food,176
tricolore-1-5th-edition,orchestre,orchestra,un,,,noun,,hobby,176
tricolore-1-5th-edition,ordinateur portable,lap-top computer,un,,,noun,,communication,176
tricolore-1-5th-edition,ou,or,,,,other,,none,176
tricolore-1-5th-edition,ouvert,open,,,,adjective,,none,176
tricolore-1-5th-edition,ouvrir,to open,,,,verb,,none,176
tricolore-1-5th-edition,où habites-tu?,where do you live?,,,,phrase,,personal-info,176
tricolore-1-5th-edition,parc,park,un,,,noun,,city-places,176
tricolore-1-5th-edition,passe-temps,hobby,un,,,noun,,hobby,176
tricolore-1-5th-edition,patinoire,ice rink,une,,,noun,,hobby,176
tricolore-1-5th-edition,perroquet,parrot,un,,,noun,,none,176
tricolore-1-5th-edition,personne,person,une,,,noun,,none,176
tricolore-1-5th-edition,petit,little,,,,adjective,,none,176
tricolore-1-5th-edition,petits pois (m pl),peas,des,m pl,,noun,,food,176
tricolore-1-5th-edition,peut-être,maybe,,,,adverb,,none,176
tricolore-1-5th-edition,photographie,photography,la,,,noun,,hobby,176
tricolore-1-5th-edition,piano,piano,un,,,noun,,hobby,176
tricolore-1-5th-edition,plan de la ville,map (town),un,,,noun,,travel,176
tricolore-1-5th-edition,plat principal,main course,le,,,noun,,restaurant,176
tricolore-1-5th-edition,plus tard,later,,,,adverb,,time-dates,176
tricolore-1-5th-edition,poire,pear,une,,,noun,,food,176
tricolore-1-5th-edition,pomme de terre,potato,une,,,noun,,food,176
tricolore-1-5th-edition,portable,mobile phone,un,,,noun,,communication,176
tricolore-1-5th-edition,poste,post office,la,,,noun,,city-places,176
tricolore-1-5th-edition,poster,poster,un,,,noun,,home,176
tricolore-1-5th-edition,près (de),near (to),,,,preposition,,city-places,176
tricolore-1-5th-edition,préférer,to prefer,,,,verb,,none,176
tricolore-1-5th-edition,préparer,to prepare,,,,verb,,food,176
tricolore-1-5th-edition,pull,jumper,un,,,noun,,shopping,176
tricolore-1-5th-edition,pyjama,pyjamas,un,,,noun,,shopping,176
tricolore-1-5th-edition,pêche,peach,une,,,noun,,food,176
tricolore-1-5th-edition,quart,quarter,un,,,noun,,time-dates,176
tricolore-1-5th-edition,quel âge as-tu?,how old are you?,,,,phrase,,personal-info,176
tricolore-1-5th-edition,question,question,une,,,noun,,school,176
tricolore-1-5th-edition,radio,radio,une,,,noun,,hobby,176
tricolore-1-5th-edition,regarder,to look at,,,,verb,,none,176
tricolore-1-5th-edition,religion,religious education,la,,,noun,,school,176
tricolore-1-5th-edition,rentrer,to go home,,,,verb,,daily-routine,176
tricolore-1-5th-edition,repas,meal,un,,,noun,,food,176
tricolore-1-5th-edition,restaurant,restaurant,un,,,noun,,restaurant,176
tricolore-1-5th-edition,rouge,red,,,,adjective,,none,176
tricolore-1-5th-edition,route,road (street),la,,,noun,,city-places,176
tricolore-1-5th-edition,rue,road (street),la,,,noun,,city-places,176
tricolore-1-5th-edition,répondre,to reply,,,,verb,,none,176
tricolore-1-5th-edition,"s'il vous plaît, s'il te plaît",please,,,,phrase,,communication,176
tricolore-1-5th-edition,sais,I know,je,,,verb,,none,176
tricolore-1-5th-edition,salade,lettuce,la,,,noun,,food,176
tricolore-1-5th-edition,salle de séjour,living room,la,,,noun,,home,176
tricolore-1-5th-edition,salon,lounge,le,,,noun,,home,176
tricolore-1-5th-edition,salut!,hi!,,,,phrase,,communication,176
tricolore-1-5th-edition,santé,health,la,,,noun,,health,176
tricolore-1-5th-edition,seulement,only,,,,adverb,,none,176
tricolore-1-5th-edition,soirée,party,une,,,noun,,family,176
tricolore-1-5th-edition,"son, sa, ses",her,,,,other,,none,176
tricolore-1-5th-edition,souris,mouse,une,,,noun,,communication,176
tricolore-1-5th-edition,souvent,often,,,,adverb,,none,176
tricolore-1-5th-edition,station d'accueil MP3,MP3 dock,une,,,noun,,communication,176
tricolore-1-5th-edition,stylo,pen,un,,,noun,,school,176
tricolore-1-5th-edition,sur,on,,,,preposition,,none,176
tricolore-1-5th-edition,surligneur,highlighter,un,,,noun,,school,176
tricolore-1-5th-edition,surnom,nickname,un,,,noun,,personal-info,176
tricolore-1-5th-edition,sympa,nice,,,,adjective,,none,176
tricolore-1-5th-edition,tableau interactif,interactive whiteboard,un,,,noun,,school,176
tricolore-1-5th-edition,taille-crayon,pencil sharpener,un,,,noun,,school,176
tricolore-1-5th-edition,tapis d'ordinateur,mouse mat,un,,,noun,,communication,176
tricolore-1-5th-edition,touche,key (on keyboard),une,,,noun,,communication,176
tricolore-1-5th-edition,tout près,nearby,,,,adverb,,city-places,176
